"","long","lat","group","feature"
"12605","-80.3287691","36.8650411","1","Water Body"
"12606","-80.3288238","36.8650246","1","Water Body"
"12607","-80.3289469","36.8650356","1","Water Body"
"12608","-80.3290016","36.8651235","1","Water Body"
"12644","-80.3253395","36.8831705","1","Water Body"
"12645","-80.3255311","36.8832803","1","Water Body"
"12646","-80.325538","36.8833573","1","Water Body"
"12647","-80.3254968","36.8834012","1","Water Body"
"12648","-80.3253054","36.8834562","1","Water Body"
"12649","-80.3252643","36.8834232","1","Water Body"
"12650","-80.3252711","36.8832913","1","Water Body"
"12651","-80.3252848","36.8831924","1","Water Body"
"12652","-80.3253395","36.8831705","1","Water Body"
"12653","-80.3242623","36.917482","1","Water Body"
"12654","-80.324098","36.9173722","1","Water Body"
"12655","-80.324057","36.9173172","1","Water Body"
"12656","-80.324057","36.9172512","1","Water Body"
"12657","-80.3241117","36.9170534","1","Water Body"
"12658","-80.3242486","36.9168886","1","Water Body"
"12659","-80.3242897","36.9168665","1","Water Body"
"12660","-80.3243443","36.9168776","1","Water Body"
"12661","-80.3244128","36.9169325","1","Water Body"
"12662","-80.3245087","36.9170534","1","Water Body"
"12663","-80.3246044","36.9172731","1","Water Body"
"12664","-80.3246045","36.917416","1","Water Body"
"12665","-80.324454","36.917493","1","Water Body"
"12666","-80.3242623","36.917482","1","Water Body"
"12678","-80.3212734","36.8629757","1","Water Body"
"12679","-80.3213281","36.8630196","1","Water Body"
"12680","-80.3213418","36.8632175","1","Water Body"
"12681","-80.3213007","36.8632504","1","Water Body"
"12682","-80.3211913","36.8632614","1","Water Body"
"12683","-80.3211229","36.8632064","1","Water Body"
"12684","-80.3211229","36.8630306","1","Water Body"
"12685","-80.3211639","36.8629867","1","Water Body"
"12686","-80.3212734","36.8629757","1","Water Body"
"12739","-80.3168623","36.8521285","1","Water Body"
"12740","-80.3171358","36.8522054","1","Water Body"
"12741","-80.3172726","36.8523153","1","Water Body"
"12742","-80.3173136","36.8524581","1","Water Body"
"12743","-80.3172999","36.8525351","1","Water Body"
"12744","-80.3172726","36.852601","1","Water Body"
"12745","-80.3172042","36.852678","1","Water Body"
"12746","-80.3170674","36.8526999","1","Water Body"
"12747","-80.3169033","36.852645","1","Water Body"
"12748","-80.3167803","36.8525901","1","Water Body"
"12749","-80.3166161","36.8524582","1","Water Body"
"12750","-80.3166025","36.8524032","1","Water Body"
"12751","-80.3166435","36.8522494","1","Water Body"
"12752","-80.3167665","36.8521395","1","Water Body"
"12753","-80.3168623","36.8521285","1","Water Body"
"12763","-80.3142912","36.9086081","1","Water Body"
"12764","-80.3141681","36.9084212","1","Water Body"
"12765","-80.3143049","36.9083113","1","Water Body"
"12766","-80.3145239","36.9081905","1","Water Body"
"12767","-80.3146334","36.9081575","1","Water Body"
"12768","-80.3148661","36.9081355","1","Water Body"
"12769","-80.3149344","36.9081135","1","Water Body"
"12770","-80.315044","36.9080366","1","Water Body"
"12771","-80.3152082","36.9079707","1","Water Body"
"12772","-80.3152492","36.9079706","1","Water Body"
"12773","-80.3152903","36.9080036","1","Water Body"
"12774","-80.3153449","36.9080695","1","Water Body"
"12775","-80.3153587","36.9081465","1","Water Body"
"12776","-80.3153313","36.9082454","1","Water Body"
"12777","-80.3151807","36.9084872","1","Water Body"
"12778","-80.3150029","36.9086191","1","Water Body"
"12779","-80.3147976","36.908707","1","Water Body"
"12780","-80.314606","36.908762","1","Water Body"
"12781","-80.3145512","36.9087619","1","Water Body"
"12782","-80.3145238","36.908784","1","Water Body"
"12783","-80.3144486","36.9087839","1","Water Body"
"12784","-80.3142912","36.9086081","1","Water Body"
"12827","-80.3129677","37.0410696","1","Water Body"
"12828","-80.3125975","37.0409707","1","Water Body"
"12829","-80.3123919","37.0409543","1","Water Body"
"12830","-80.3122547","37.0408993","1","Water Body"
"12831","-80.3122548","37.0408664","1","Water Body"
"12832","-80.3123439","37.0408224","1","Water Body"
"12833","-80.3124878","37.040718","1","Water Body"
"12834","-80.3125495","37.040729","1","Water Body"
"12835","-80.3128031","37.0408993","1","Water Body"
"12836","-80.312906","37.0409322","1","Water Body"
"12837","-80.3129882","37.0409762","1","Water Body"
"12838","-80.3130225","37.0410477","1","Water Body"
"12839","-80.3130156","37.0410806","1","Water Body"
"12840","-80.3129677","37.0410696","1","Water Body"
"12885","-80.3069943","36.8588049","1","Water Body"
"12886","-80.3069122","36.8588929","1","Water Body"
"12887","-80.3068028","36.8589148","1","Water Body"
"12888","-80.3066249","36.8588928","1","Water Body"
"12889","-80.3065565","36.8588599","1","Water Body"
"12890","-80.3064744","36.8587829","1","Water Body"
"12891","-80.3065292","36.858706","1","Water Body"
"12892","-80.306625","36.858662","1","Water Body"
"12893","-80.3067617","36.8586401","1","Water Body"
"12894","-80.3068576","36.8586511","1","Water Body"
"12895","-80.3069532","36.858728","1","Water Body"
"12896","-80.3069943","36.8588049","1","Water Body"
"12897","-80.3061124","36.9195487","1","Water Body"
"12898","-80.3062219","36.9194717","1","Water Body"
"12899","-80.3064136","36.9194059","1","Water Body"
"12900","-80.3066327","36.9192795","1","Water Body"
"12901","-80.306742","36.9192685","1","Water Body"
"12902","-80.3067969","36.9193235","1","Water Body"
"12903","-80.3067831","36.9194772","1","Water Body"
"12904","-80.3067968","36.9195763","1","Water Body"
"12905","-80.3068379","36.9196861","1","Water Body"
"12906","-80.3068652","36.9197081","1","Water Body"
"12907","-80.3068584","36.91984","1","Water Body"
"12908","-80.3068037","36.919873","1","Water Body"
"12909","-80.3066941","36.919884","1","Water Body"
"12910","-80.3066666","36.919906","1","Water Body"
"12911","-80.3065298","36.9199334","1","Water Body"
"12912","-80.3063245","36.9199554","1","Water Body"
"12913","-80.3062151","36.9198894","1","Water Body"
"12914","-80.3062151","36.9198675","1","Water Body"
"12915","-80.3061741","36.9198345","1","Water Body"
"12916","-80.3061124","36.9196256","1","Water Body"
"12917","-80.3061124","36.9195487","1","Water Body"
"12940","-80.3051758","36.9131414","1","Water Body"
"12941","-80.3052579","36.9131963","1","Water Body"
"12942","-80.3052716","36.9132843","1","Water Body"
"12943","-80.3052031","36.9133392","1","Water Body"
"12944","-80.3051347","36.9133612","1","Water Body"
"12945","-80.3050525","36.9133612","1","Water Body"
"12946","-80.3049978","36.9133063","1","Water Body"
"12947","-80.3049842","36.9132073","1","Water Body"
"12948","-80.3050389","36.9131524","1","Water Body"
"12949","-80.3051758","36.9131414","1","Water Body"
"12950","-80.3048547","36.9092453","1","Water Body"
"12951","-80.3047452","36.9092948","1","Water Body"
"12952","-80.3047042","36.9092949","1","Water Body"
"12953","-80.3046358","36.9092508","1","Water Body"
"12954","-80.304622","36.9091959","1","Water Body"
"12955","-80.3046494","36.909086","1","Water Body"
"12956","-80.3046768","36.9090201","1","Water Body"
"12957","-80.3047316","36.9089816","1","Water Body"
"12958","-80.3048137","36.9089816","1","Water Body"
"12959","-80.3048684","36.9090256","1","Water Body"
"12960","-80.3048821","36.9091464","1","Water Body"
"12961","-80.3048547","36.9092453","1","Water Body"
"13030","-80.2996098","36.9239993","1","Water Body"
"13031","-80.2998014","36.9240872","1","Water Body"
"13032","-80.2999109","36.9241862","1","Water Body"
"13033","-80.2999382","36.924285","1","Water Body"
"13034","-80.2999245","36.924362","1","Water Body"
"13035","-80.2998697","36.9244609","1","Water Body"
"13036","-80.2998013","36.9245048","1","Water Body"
"13037","-80.2996918","36.9245158","1","Water Body"
"13038","-80.2995823","36.9244773","1","Water Body"
"13039","-80.2994455","36.9243674","1","Water Body"
"13040","-80.2993496","36.9242355","1","Water Body"
"13041","-80.2993496","36.9241036","1","Water Body"
"13042","-80.2994044","36.9240487","1","Water Body"
"13043","-80.2994729","36.9239938","1","Water Body"
"13044","-80.2996098","36.9239993","1","Water Body"
"13045","-80.2994947","36.9183174","1","Water Body"
"13046","-80.2993305","36.9182624","1","Water Body"
"13047","-80.2993031","36.9182404","1","Water Body"
"13048","-80.2993031","36.9181745","1","Water Body"
"13049","-80.2993852","36.9180646","1","Water Body"
"13050","-80.299618","36.9179327","1","Water Body"
"13051","-80.2996727","36.9179327","1","Water Body"
"13052","-80.2997547","36.9180426","1","Water Body"
"13053","-80.299741","36.9182514","1","Water Body"
"13054","-80.2996725","36.9183173","1","Water Body"
"13055","-80.2994947","36.9183174","1","Water Body"
"13082","-80.2985794","36.8729267","1","Water Body"
"13083","-80.2985657","36.8729816","1","Water Body"
"13084","-80.2984015","36.8731465","1","Water Body"
"13085","-80.2983468","36.8731354","1","Water Body"
"13086","-80.2982784","36.8730475","1","Water Body"
"13087","-80.2982921","36.8730091","1","Water Body"
"13088","-80.2984631","36.8728883","1","Water Body"
"13089","-80.2985042","36.8728827","1","Water Body"
"13090","-80.2985794","36.8729267","1","Water Body"
"13100","-80.2964478","36.9237022","1","Water Body"
"13101","-80.2964204","36.923867","1","Water Body"
"13102","-80.2963381","36.9239714","1","Water Body"
"13103","-80.2962424","36.9240483","1","Water Body"
"13104","-80.2961602","36.9240483","1","Water Body"
"13105","-80.2957633","36.9237735","1","Water Body"
"13106","-80.2957633","36.9236966","1","Water Body"
"13107","-80.2958181","36.9236636","1","Water Body"
"13108","-80.2960782","36.9236306","1","Water Body"
"13109","-80.2963794","36.9236142","1","Water Body"
"13110","-80.2964478","36.9237022","1","Water Body"
"13111","-80.2954716","36.8883301","1","Water Body"
"13112","-80.2953759","36.888374","1","Water Body"
"13113","-80.2952938","36.8883741","1","Water Body"
"13114","-80.2952391","36.88833","1","Water Body"
"13115","-80.2951776","36.8881653","1","Water Body"
"13116","-80.2951503","36.8880004","1","Water Body"
"13117","-80.295205","36.8879674","1","Water Body"
"13118","-80.2952871","36.8880114","1","Water Body"
"13119","-80.2954375","36.8881763","1","Water Body"
"13120","-80.2954716","36.8883301","1","Water Body"
"13138","-80.2925577","36.9319113","1","Water Body"
"13139","-80.2927767","36.9319662","1","Water Body"
"13140","-80.292852","36.9320212","1","Water Body"
"13141","-80.292852","36.9320542","1","Water Body"
"13142","-80.2927699","36.9320982","1","Water Body"
"13143","-80.2924549","36.9321531","1","Water Body"
"13144","-80.2924138","36.932142","1","Water Body"
"13145","-80.2923865","36.9321091","1","Water Body"
"13146","-80.2924344","36.9319441","1","Water Body"
"13147","-80.2924755","36.9319113","1","Water Body"
"13148","-80.2925577","36.9319113","1","Water Body"
"13179","-80.2842732","36.8670992","1","Water Body"
"13180","-80.2842457","36.8670607","1","Water Body"
"13181","-80.2842457","36.8669673","1","Water Body"
"13182","-80.2844238","36.8663959","1","Water Body"
"13183","-80.2844923","36.8663079","1","Water Body"
"13184","-80.2847522","36.8660937","1","Water Body"
"13185","-80.2849028","36.8660938","1","Water Body"
"13186","-80.2849437","36.8661267","1","Water Body"
"13187","-80.2849164","36.8662366","1","Water Body"
"13188","-80.284588","36.8664618","1","Water Body"
"13189","-80.284451","36.8667586","1","Water Body"
"13190","-80.2843689","36.8670443","1","Water Body"
"13191","-80.2843347","36.8670828","1","Water Body"
"13192","-80.2842732","36.8670992","1","Water Body"
"13207","-80.2833686","37.0236969","1","Water Body"
"13208","-80.2832728","37.0236474","1","Water Body"
"13209","-80.283218","37.0235814","1","Water Body"
"13210","-80.2832317","37.0235155","1","Water Body"
"13211","-80.2833688","37.0234771","1","Water Body"
"13212","-80.2835195","37.023532","1","Water Body"
"13213","-80.2835812","37.0235376","1","Water Body"
"13214","-80.283403","37.0237298","1","Water Body"
"13215","-80.2833686","37.0236969","1","Water Body"
"13288","-80.2768892","36.9323363","1","Water Body"
"13289","-80.2766565","36.9325286","1","Water Body"
"13290","-80.2765196","36.9324406","1","Water Body"
"13291","-80.2767524","36.9322429","1","Water Body"
"13292","-80.2768892","36.9323363","1","Water Body"
"13304","-80.2757938","36.9328251","1","Water Body"
"13305","-80.2756021","36.9330118","1","Water Body"
"13306","-80.2754857","36.9330778","1","Water Body"
"13307","-80.2754309","36.9330337","1","Water Body"
"13308","-80.2754789","36.93277","1","Water Body"
"13309","-80.2754516","36.9327151","1","Water Body"
"13310","-80.2752737","36.9325611","1","Water Body"
"13311","-80.2752875","36.9324952","1","Water Body"
"13312","-80.2753696","36.9324623","1","Water Body"
"13313","-80.2756433","36.9324843","1","Water Body"
"13314","-80.2757393","36.9325064","1","Water Body"
"13315","-80.2758077","36.9325503","1","Water Body"
"13316","-80.2758487","36.9326273","1","Water Body"
"13317","-80.2758486","36.9326712","1","Water Body"
"13318","-80.2757938","36.9328251","1","Water Body"
"13319","-80.2744652","37.0396245","1","Water Body"
"13320","-80.2746298","37.0395642","1","Water Body"
"13321","-80.2747531","37.0395697","1","Water Body"
"13322","-80.2748697","37.0396247","1","Water Body"
"13323","-80.2751164","37.0398281","1","Water Body"
"13324","-80.2752053","37.039982","1","Water Body"
"13325","-80.2752053","37.0401028","1","Water Body"
"13326","-80.2751778","37.0401632","1","Water Body"
"13327","-80.2749791","37.0401961","1","Water Body"
"13328","-80.2746432","37.0402895","1","Water Body"
"13329","-80.2745745","37.040273","1","Water Body"
"13330","-80.2744786","37.0402015","1","Water Body"
"13331","-80.2743896","37.0400861","1","Water Body"
"13332","-80.2743486","37.0399707","1","Water Body"
"13333","-80.2744652","37.0396245","1","Water Body"
"13360","-80.2737567","36.9278294","1","Water Body"
"13361","-80.2736884","36.9277086","1","Water Body"
"13362","-80.2736885","36.9276536","1","Water Body"
"13363","-80.2739351","36.9271426","1","Water Body"
"13364","-80.274072","36.9269778","1","Water Body"
"13365","-80.274113","36.9269778","1","Water Body"
"13366","-80.2741952","36.9270768","1","Water Body"
"13367","-80.2742636","36.9271207","1","Water Body"
"13368","-80.2743183","36.9272197","1","Water Body"
"13369","-80.2742909","36.9273296","1","Water Body"
"13370","-80.2740032","36.9276372","1","Water Body"
"13371","-80.2739347","36.9277469","1","Water Body"
"13372","-80.2738389","36.9278185","1","Water Body"
"13373","-80.2737567","36.9278294","1","Water Body"
"13438","-80.2727606","36.8706842","1","Water Body"
"13439","-80.2726237","36.87075","1","Water Body"
"13440","-80.2725417","36.8706951","1","Water Body"
"13441","-80.2725144","36.8706401","1","Water Body"
"13442","-80.2725008","36.8704862","1","Water Body"
"13443","-80.2725555","36.8704203","1","Water Body"
"13444","-80.2726377","36.8704314","1","Water Body"
"13445","-80.2727538","36.8705083","1","Water Body"
"13446","-80.2728154","36.8705962","1","Water Body"
"13447","-80.272829","36.8706401","1","Water Body"
"13448","-80.2727606","36.8706842","1","Water Body"
"13449","-80.2717741","36.8881322","1","Water Body"
"13450","-80.2718015","36.8881213","1","Water Body"
"13451","-80.2718426","36.8880334","1","Water Body"
"13452","-80.2719522","36.8879235","1","Water Body"
"13453","-80.2720479","36.8879455","1","Water Body"
"13454","-80.2721572","36.8880004","1","Water Body"
"13455","-80.2723214","36.8881434","1","Water Body"
"13456","-80.2723897","36.8882863","1","Water Body"
"13457","-80.2724853","36.8885446","1","Water Body"
"13458","-80.2723964","36.888605","1","Water Body"
"13459","-80.272328","36.888594","1","Water Body"
"13460","-80.2720887","36.8884841","1","Water Body"
"13461","-80.2718424","36.888418","1","Water Body"
"13462","-80.2717056","36.888352","1","Water Body"
"13463","-80.2717056","36.8882971","1","Water Body"
"13464","-80.2717878","36.8881652","1","Water Body"
"13465","-80.2717741","36.8881322","1","Water Body"
"13512","-80.2705049","36.9289273","1","Water Body"
"13513","-80.2705735","36.9287076","1","Water Body"
"13514","-80.2706009","36.9286856","1","Water Body"
"13515","-80.2707241","36.9286527","1","Water Body"
"13516","-80.2708746","36.9286967","1","Water Body"
"13517","-80.2709157","36.9287407","1","Water Body"
"13518","-80.2709156","36.9288066","1","Water Body"
"13519","-80.2706965","36.9289164","1","Water Body"
"13520","-80.2705459","36.9289494","1","Water Body"
"13521","-80.2705049","36.9289273","1","Water Body"
"13539","-80.269442","36.8730129","1","Water Body"
"13540","-80.2694488","36.8730294","1","Water Body"
"13541","-80.269442","36.8730623","1","Water Body"
"13542","-80.2692914","36.8731887","1","Water Body"
"13543","-80.2692093","36.8731996","1","Water Body"
"13544","-80.2691683","36.8731667","1","Water Body"
"13545","-80.2692094","36.8730128","1","Water Body"
"13546","-80.2692916","36.8729359","1","Water Body"
"13547","-80.269442","36.8730129","1","Water Body"
"13667","-80.2652095","36.8711045","1","Water Body"
"13668","-80.2653051","36.8712034","1","Water Body"
"13669","-80.2652914","36.8712803","1","Water Body"
"13670","-80.2648808","36.8716099","1","Water Body"
"13671","-80.2647029","36.8717252","1","Water Body"
"13672","-80.2645935","36.8717362","1","Water Body"
"13673","-80.2645388","36.8716811","1","Water Body"
"13674","-80.2646074","36.871291","1","Water Body"
"13675","-80.2646896","36.8712031","1","Water Body"
"13676","-80.2650179","36.8710495","1","Water Body"
"13677","-80.2651001","36.8710493","1","Water Body"
"13678","-80.2652095","36.8711045","1","Water Body"
"13782","-80.2592473","36.9446993","1","Water Body"
"13783","-80.2593157","36.9447433","1","Water Body"
"13784","-80.2593293","36.9447873","1","Water Body"
"13785","-80.2592882","36.9448972","1","Water Body"
"13786","-80.2591923","36.944985","1","Water Body"
"13787","-80.2590965","36.9449739","1","Water Body"
"13788","-80.2589596","36.944853","1","Water Body"
"13789","-80.2589323","36.944776","1","Water Body"
"13790","-80.2589597","36.944743","1","Water Body"
"13791","-80.2590692","36.9447102","1","Water Body"
"13792","-80.2592473","36.9446993","1","Water Body"
"13874","-80.2526384","37.0070581","1","Water Body"
"13875","-80.2526246","37.007135","1","Water Body"
"13876","-80.2525082","37.0071954","1","Water Body"
"13877","-80.2523779","37.0072229","1","Water Body"
"13878","-80.2522752","37.0072228","1","Water Body"
"13879","-80.2522068","37.0071678","1","Water Body"
"13880","-80.2521931","37.0071183","1","Water Body"
"13881","-80.2522617","37.0070579","1","Water Body"
"13882","-80.2524192","37.0069921","1","Water Body"
"13883","-80.2525358","37.0069921","1","Water Body"
"13884","-80.2526111","37.0070251","1","Water Body"
"13885","-80.2526384","37.0070581","1","Water Body"
"13894","-80.2512705","37.0297518","1","Water Body"
"13895","-80.2511676","37.0297847","1","Water Body"
"13896","-80.2510853","37.0297736","1","Water Body"
"13897","-80.2510375","37.0296967","1","Water Body"
"13898","-80.2510239","37.0295593","1","Water Body"
"13899","-80.2510924","37.0295538","1","Water Body"
"13900","-80.2512705","37.0295759","1","Water Body"
"13901","-80.2513185","37.0296199","1","Water Body"
"13902","-80.2513048","37.0296969","1","Water Body"
"13903","-80.2512705","37.0297518","1","Water Body"
"13904","-80.2496062","36.8835796","1","Water Body"
"13905","-80.2497703","36.8834959","1","Water Body"
"13906","-80.2499893","36.8834686","1","Water Body"
"13907","-80.2502151","36.8833368","1","Water Body"
"13908","-80.2503109","36.8833314","1","Water Body"
"13909","-80.2504545","36.883359","1","Water Body"
"13910","-80.2506049","36.8834249","1","Water Body"
"13911","-80.2507281","36.8834525","1","Water Body"
"13912","-80.250769","36.8834964","1","Water Body"
"13913","-80.2507416","36.8835953","1","Water Body"
"13914","-80.2506731","36.8836887","1","Water Body"
"13915","-80.2504335","36.8839084","1","Water Body"
"13916","-80.2502965","36.8840732","1","Water Body"
"13917","-80.2501597","36.8841171","1","Water Body"
"13918","-80.2499545","36.884106","1","Water Body"
"13919","-80.2498588","36.8840839","1","Water Body"
"13920","-80.2497703","36.8840233","1","Water Body"
"13921","-80.2497703","36.8837828","1","Water Body"
"13922","-80.2496952","36.8837333","1","Water Body"
"13923","-80.2496062","36.8835796","1","Water Body"
"13976","-80.2492553","36.8808487","1","Water Body"
"13977","-80.2491595","36.8808268","1","Water Body"
"13978","-80.2490226","36.880739","1","Water Body"
"13979","-80.2489952","36.8806511","1","Water Body"
"13980","-80.2490362","36.8805851","1","Water Body"
"13981","-80.2492277","36.880563","1","Water Body"
"13982","-80.2493577","36.8806123","1","Water Body"
"13983","-80.2493372","36.8807608","1","Water Body"
"13984","-80.2493099","36.8808267","1","Water Body"
"13985","-80.2492553","36.8808487","1","Water Body"
"14022","-80.2457401","37.0132144","1","Water Body"
"14023","-80.2458498","37.0131923","1","Water Body"
"14024","-80.2459045","37.0132363","1","Water Body"
"14025","-80.2459731","37.0133242","1","Water Body"
"14026","-80.2460144","37.013467","1","Water Body"
"14027","-80.245987","37.0136318","1","Water Body"
"14028","-80.2459324","37.0137197","1","Water Body"
"14029","-80.2458639","37.0137748","1","Water Body"
"14030","-80.2457541","37.013687","1","Water Body"
"14031","-80.2455073","37.0134178","1","Water Body"
"14032","-80.2457128","37.0132584","1","Water Body"
"14033","-80.2457401","37.0132144","1","Water Body"
"14174","-80.2422185","37.0619235","1","Water Body"
"14175","-80.2422734","37.0619674","1","Water Body"
"14176","-80.2423008","37.0620663","1","Water Body"
"14177","-80.2422803","37.0621543","1","Water Body"
"14178","-80.2421706","37.0622752","1","Water Body"
"14179","-80.2421022","37.0623192","1","Water Body"
"14180","-80.2420062","37.0623302","1","Water Body"
"14181","-80.2419101","37.0622423","1","Water Body"
"14182","-80.2419374","37.0621654","1","Water Body"
"14183","-80.2420129","37.0620665","1","Water Body"
"14184","-80.2421499","37.0619345","1","Water Body"
"14185","-80.2422185","37.0619235","1","Water Body"
"14278","-80.2300773","37.0275796","1","Water Body"
"14279","-80.2301664","37.0276237","1","Water Body"
"14280","-80.2302761","37.027717","1","Water Body"
"14281","-80.2303173","37.0278379","1","Water Body"
"14282","-80.23029","37.0279368","1","Water Body"
"14283","-80.2302489","37.0280192","1","Water Body"
"14284","-80.230153","37.0281402","1","Water Body"
"14285","-80.2300707","37.0282062","1","Water Body"
"14286","-80.2299474","37.0282392","1","Water Body"
"14287","-80.2298515","37.0282392","1","Water Body"
"14288","-80.2296733","37.0281402","1","Water Body"
"14289","-80.2296731","37.0280854","1","Water Body"
"14290","-80.2297964","37.0278326","1","Water Body"
"14291","-80.2298512","37.0276568","1","Water Body"
"14292","-80.2299059","37.0276018","1","Water Body"
"14293","-80.2300773","37.0275796","1","Water Body"
"14306","-80.2288588","36.8969461","1","Water Body"
"14307","-80.2288586","36.8969484","1","Water Body"
"14308","-80.2288315","36.8970022","1","Water Body"
"14309","-80.2286941","36.8970578","1","Water Body"
"14310","-80.2285375","36.8970748","1","Water Body"
"14311","-80.2283664","36.8970038","1","Water Body"
"14312","-80.2282843","36.8969424","1","Water Body"
"14313","-80.2281607","36.8968763","1","Water Body"
"14314","-80.2281332","36.8966237","1","Water Body"
"14315","-80.2281603","36.8965585","1","Water Body"
"14316","-80.2282976","36.8965255","1","Water Body"
"14317","-80.2284615","36.8965401","1","Water Body"
"14318","-80.2285025","36.8965855","1","Water Body"
"14319","-80.2285983","36.8966064","1","Water Body"
"14320","-80.2287494","36.8965849","1","Water Body"
"14321","-80.2288173","36.8965966","1","Water Body"
"14322","-80.2288721","36.8967276","1","Water Body"
"14323","-80.2288588","36.8969461","1","Water Body"
"14351","-80.2265045","36.9250227","1","Water Body"
"14352","-80.226525","36.9250172","1","Water Body"
"14353","-80.2266825","36.9250556","1","Water Body"
"14354","-80.2267236","36.9250996","1","Water Body"
"14355","-80.2267509","36.9251655","1","Water Body"
"14356","-80.2267509","36.9252753","1","Water Body"
"14357","-80.22671","36.9253084","1","Water Body"
"14358","-80.2266415","36.9252865","1","Water Body"
"14359","-80.2264498","36.9251326","1","Water Body"
"14360","-80.2265045","36.9250227","1","Water Body"
"14370","-80.2247794","37.0270871","1","Water Body"
"14371","-80.2248479","37.027131","1","Water Body"
"14372","-80.2248617","37.0271859","1","Water Body"
"14373","-80.2248342","37.0272409","1","Water Body"
"14374","-80.2247658","37.0272628","1","Water Body"
"14375","-80.2246698","37.027197","1","Water Body"
"14376","-80.2246698","37.0271531","1","Water Body"
"14377","-80.2247244","37.0270981","1","Water Body"
"14378","-80.2247794","37.0270871","1","Water Body"
"14392","-80.2225768","36.9441028","1","Water Body"
"14393","-80.2226316","36.9441578","1","Water Body"
"14394","-80.2226591","36.9442787","1","Water Body"
"14395","-80.222577","36.9443007","1","Water Body"
"14396","-80.2225084","36.9442787","1","Water Body"
"14397","-80.2225084","36.9442018","1","Water Body"
"14398","-80.2225562","36.9441084","1","Water Body"
"14399","-80.2225768","36.9441028","1","Water Body"
"14400","-80.221384","36.9928495","1","Water Body"
"14401","-80.2214936","36.9929264","1","Water Body"
"14402","-80.2215005","36.9929869","1","Water Body"
"14403","-80.2214113","36.9930473","1","Water Body"
"14404","-80.2213156","36.9930583","1","Water Body"
"14405","-80.2212607","36.9930144","1","Water Body"
"14406","-80.2212333","36.9929484","1","Water Body"
"14407","-80.2213018","36.9928715","1","Water Body"
"14408","-80.221384","36.9928495","1","Water Body"
"14533","-80.2155774","37.0907869","1","Water Body"
"14534","-80.2157284","37.0908528","1","Water Body"
"14535","-80.215701","37.0909407","1","Water Body"
"14536","-80.215605","37.0910396","1","Water Body"
"14537","-80.2155226","37.0909847","1","Water Body"
"14538","-80.2155089","37.0908638","1","Water Body"
"14539","-80.2155089","37.0908198","1","Water Body"
"14540","-80.2155364","37.0907869","1","Water Body"
"14541","-80.2155774","37.0907869","1","Water Body"
"14542","-80.2145857","37.0589001","1","Water Body"
"14543","-80.2147777","37.059098","1","Water Body"
"14544","-80.2147367","37.059131","1","Water Body"
"14545","-80.2145585","37.0591969","1","Water Body"
"14546","-80.2145173","37.0591859","1","Water Body"
"14547","-80.2144899","37.059153","1","Water Body"
"14548","-80.2144625","37.0590541","1","Water Body"
"14549","-80.2144898","37.0589332","1","Water Body"
"14550","-80.2145309","37.0589001","1","Water Body"
"14551","-80.2145857","37.0589001","1","Water Body"
"14625","-80.2120742","36.9142344","1","Water Body"
"14626","-80.2121833","36.9142666","1","Water Body"
"14627","-80.2122107","36.9143232","1","Water Body"
"14628","-80.2121906","36.9143771","1","Water Body"
"14629","-80.2121081","36.9144216","1","Water Body"
"14630","-80.2119713","36.9144207","1","Water Body"
"14631","-80.2119436","36.9143777","1","Water Body"
"14632","-80.2119784","36.9142719","1","Water Body"
"14633","-80.2120742","36.9142344","1","Water Body"
"14646","-80.211741","37.0386466","1","Water Body"
"14647","-80.211837","37.0387344","1","Water Body"
"14648","-80.2118782","37.0388114","1","Water Body"
"14649","-80.211933","37.0390422","1","Water Body"
"14650","-80.2119194","37.0390971","1","Water Body"
"14651","-80.2118507","37.039152","1","Water Body"
"14652","-80.2117686","37.0391411","1","Water Body"
"14653","-80.211604","37.0390422","1","Water Body"
"14654","-80.2114121","37.0390203","1","Water Body"
"14655","-80.2113436","37.0390313","1","Water Body"
"14656","-80.211275","37.0389873","1","Water Body"
"14657","-80.211275","37.0389653","1","Water Body"
"14658","-80.2115218","37.0387016","1","Water Body"
"14659","-80.2116314","37.0386466","1","Water Body"
"14660","-80.211741","37.0386466","1","Water Body"
"14669","-80.2104329","36.9199332","1","Water Body"
"14670","-80.2103645","36.9198013","1","Water Body"
"14671","-80.2103919","36.9197573","1","Water Body"
"14672","-80.2104602","36.9197244","1","Water Body"
"14673","-80.2105696","36.9197243","1","Water Body"
"14674","-80.2106519","36.9197463","1","Water Body"
"14675","-80.2107067","36.9198232","1","Water Body"
"14676","-80.210693","36.9199111","1","Water Body"
"14677","-80.2106246","36.9199551","1","Water Body"
"14678","-80.2105014","36.9199551","1","Water Body"
"14679","-80.2104329","36.9199332","1","Water Body"
"14727","-80.2073158","36.9366332","1","Water Body"
"14728","-80.2073363","36.9366387","1","Water Body"
"14729","-80.2074389","36.9367431","1","Water Body"
"14730","-80.2074526","36.936787","1","Water Body"
"14731","-80.2074116","36.9368421","1","Water Body"
"14732","-80.2073157","36.9368421","1","Water Body"
"14733","-80.2072062","36.9367981","1","Water Body"
"14734","-80.2071926","36.9367542","1","Water Body"
"14735","-80.2072473","36.9366773","1","Water Body"
"14736","-80.2073158","36.9366332","1","Water Body"
"14737","-80.2059766","37.0388401","1","Water Body"
"14738","-80.2060313","37.038851","1","Water Body"
