Index	MineID	County	Lon	Lat
2989	 DMM14063	 Shenandoah	-78.41887	38.88836
2988	 DMM14060	 Shenandoah	-78.4168	38.8933
2926	 DMM14062	 Shenandoah	-78.41615	38.88798
1807	 DMM8830	 Page	-78.41559	38.63833
1349	 DMM88	 Page	-78.41556	38.63833
2923	 DMM14059	 Shenandoah	-78.41402	38.89212
2965	 DMM14029	 Page	-78.41276	38.71163
2826	 DMM13003	 Page	-78.411606	38.690865
348	 DMM02384	 Madison	-78.4097	38.5271
2864	 DMM13042	 Page	-78.409576	38.652592
356	 DMM02392	 Frederick	-78.40921	39.14021
2978	 DMM14043	 Page	-78.40854	38.7889
411	 DMM03406	 Fluvanna	-78.4054	37.7423
2546	 DMM00236	 Albemarle	-78.40306	37.98556
1264	 DMM04880	 Buckingham	-78.403	37.4995
2966	 DMM14030	 Page	-78.40196	38.71356
2863	 DMM13041	 Page	-78.399773	38.633644
2925	 DMM14061	 Shenandoah	-78.3993	38.89265
2975	 DMM14037	 Page	-78.3988	38.7066
2967	 DMM14031	 Page	-78.39822	38.71914
2973	 DMM14036	 Page	-78.3978	38.69976
502	 DMM031326	 Buckingham	-78.39659	37.5561
2986	 DMM14056	 Shenandoah	-78.39559	38.84324
2928	 DMM14064	 Shenandoah	-78.395	38.90505
2615	 DMM8939	 Greene	-78.3949	38.25889
2968	 DMM14032	 Page	-78.39454	38.72056
475	 DMM031323	 Buckingham	-78.3938	37.5776
359	 DMM02393	 Frederick	-78.39374	39.1269
513	 DMM031368	 Buckingham	-78.39142	37.5703
349	 DMM02385	 Madison	-78.39139	38.5562
473	 DMM031319	 Buckingham	-78.3908	37.5679
2930	 DMM14066	 Shenandoah	-78.38958	38.91602
2990	 DMM14068	 Shenandoah	-78.38895	38.91262
472	 DMM031325	 Buckingham	-78.388896	37.58209
2997	 DMM14085	 Shenandoah	-78.38784	38.98283
2929	 DMM14065	 Shenandoah	-78.38579	38.9159
2931	 DMM14067	 Shenandoah	-78.38561	38.91965
2827	 DMM13004	 Page	-78.385043	38.679008
2969	 DMM14033	 Page	-78.38266	38.72157
2972	 DMM14035	 Page	-78.38088	38.73412
2547	 DMM00237	 Albemarle	-78.38083	37.95278
1066	 DMM04642	 Lunenburg	-78.37846	36.85991
503	 DMM031327	 Buckingham	-78.37679	37.51116
443	 DMM03386	 Buckingham	-78.3763	37.7206
2941	 DMM98182	 Shenandoah	-78.37583	38.99777
477	 DMM031328	 Buckingham	-78.3756	37.534
1802	 DMM06208	 Madison	-78.37472	38.3513
1694	 DMM00249	 Albemarle	-78.3743	38.003
1538	 DMM05886	 Buckingham	-78.374	37.5688
1541	 DMM05889	 Buckingham	-78.37398	37.55843
2776	 DMM14083	 Shenandoah	-78.37309	38.99951
2094	 DMM02387	 Madison	-78.37198	38.59769
441	 DMM03395	 Buckingham	-78.371	37.6573
3214	 DMM20002	 Shenandoah	-78.37056	39.00164
350	 DMM02386	 Madison	-78.368	38.58584
442	 DMM03397	 Buckingham	-78.3669	37.6595
2976	 DMM14038	 Page	-78.36666	38.73984
1693	 DMM00248	 Albemarle	-78.3662	38.003
403	 DMM03396	 Buckingham	-78.3657	37.6606
448	 DMM03398	 Buckingham	-78.3656	37.6664
2876	 DMM14039	 Page	-78.36495	38.74368
841	 DMM04807	 Buckingham	-78.3638	37.6699
233	 DMM96126	 Page	-78.3578	38.7695
2764	 DMM14070	 Shenandoah	-78.35643	38.9411
433	 DMM03352	 Fluvanna	-78.3562	37.8184
1565	 DMM051014	 Prince Edward	-78.35419	37.27057
1566	 DMM051024	 Prince Edward	-78.35285	37.27329
881	 DMM04806	 Fluvanna	-78.3522	37.7274
1914	 DMM96119	 Shenandoah	-78.3522	39.0032
235	 DMM14040	 Page	-78.35174	38.7597
1692	 DMM00247	 Albemarle	-78.3514	38.0198
2766	 DMM14072	 Shenandoah	-78.34879	38.92656
1063	 DMM04639	 Mecklenburg	-78.3449	36.6455
1696	 DMM109494	 Albemarle	-78.34444	38.11889
2996	 DMM14081	 Shenandoah	-78.34367	38.97672
412	 DMM03403	 Buckingham	-78.343294	37.69096
425	 DMM03402	 Buckingham	-78.3423	37.6929
330	 DMM00239	 Albemarle	-78.342	37.9143
1913	 DMM05602	 Shenandoah	-78.341888	39.00516
2992	 DMM14073	 Shenandoah	-78.33914	38.9221
2872	 DMM13051	 Page	-78.335663	38.68689
347	 DMM02383	 Madison	-78.3354	38.49391
1563	 DMM051005	 Cumberland	-78.3345	37.3224
818	 DMM031308	 Buckingham	-78.33351	37.70888
2773	 DMM14079	 Shenandoah	-78.33327	38.93001
819	 DMM031309	 Buckingham	-78.3322	37.70999
2994	 DMM14078	 Shenandoah	-78.33115	38.92891
2995	 DMM14080	 Shenandoah	-78.33113	38.93074
1562	 DMM05995	 Cumberland	-78.33061	37.31971
1287	 DMM04697	 Frederick	-78.33004	39.18668
1915	 DMM20229	 Shenandoah	-78.32981	39.013476
2765	 DMM14071	 Shenandoah	-78.32934	38.93242
2768	 DMM14074	 Shenandoah	-78.32727	38.92887
2769	 DMM14075	 Shenandoah	-78.32725	38.92747
344	 DMM02380	 Madison	-78.3257	38.4162
327	 DMM00233	 Fluvanna	-78.3256	37.9701
500	 DMM031304	 Fluvanna	-78.3245	37.7234
2770	 DMM14076	 Shenandoah	-78.32407	38.92529
1564	 DMM051013	 Prince Edward	-78.3201	37.2779
232	 DMM20001	 Page	-78.31843	38.77219
328	 DMM00234	 Fluvanna	-78.31778	37.93917
124	 DMM031270	 Fluvanna	-78.31667	37.73962
346	 DMM02382	 Madison	-78.3162	38.475
483	 DMM031306	 Buckingham	-78.31548	37.73987
329	 DMM00235	 Fluvanna	-78.31389	37.93889
1578	 DMM051040	 Prince Edward	-78.3115	37.3139
1904	 DMM20057	 Lunenburg	-78.308	37.079
352	 DMM02389	 Rappahannock	-78.30766	38.66236
1695	 DMM00243	 Albemarle	-78.3064	38.0334
142	 DMM03404	 Buckingham	-78.3063	37.6849
237	 DMM14042	 Warren	-78.3063	38.82246
231	 DMM18041	 Warren	-78.30525	38.79229
2977	 DMM14041	 Warren	-78.30325	38.82658
3191	 DMM18042	 Frederick	-78.30322	39.02313
452	 DMM03388	 Buckingham	-78.3012	37.6931
423	 DMM03394	 Buckingham	-78.3005	37.7083
130	 DMM03389	 Buckingham	-78.3	37.6944
468	 DMM03393	 Buckingham	-78.3	37.70833
132	 DMM03391	 Buckingham	-78.2987	37.6957
453	 DMM03390	 Buckingham	-78.2987	37.7007
143	 DMM03405	 Buckingham	-78.2986	37.6976
1284	 DMM04694	 Frederick	-78.298	39.24882
1283	 DMM04693	 Frederick	-78.29767	39.24667
133	 DMM03392	 Buckingham	-78.2969	37.702
241	 DMM14048	 Warren	-78.29659	38.80948
240	 DMM17030	 Warren	-78.2923	38.78999
1062	 DMM04638	 Mecklenburg	-78.28404	36.62925
435	 DMM03338	 Fluvanna	-78.2814	37.7837
2113	 DMM02825	 Fluvanna	-78.28068	37.85204
436	 DMM03339	 Fluvanna	-78.2774	37.7772
2980	 DMM14045	 Warren	-78.27628	38.84924
437	 DMM03340	 Fluvanna	-78.276	37.7755
2979	 DMM14044	 Warren	-78.2755	38.85162
1803	 DMM06210	 Madison	-78.2687	38.3537
1286	 DMM04696	 Frederick	-78.26783	39.21577
1537	 DMM05873	 Cumberland	-78.26736	37.57249
1064	 DMM04640	 Mecklenburg	-78.26628	36.67409
1691	 DMM00238	 Albemarle	-78.26111	38.075
343	 DMM02300	 Madison	-78.2588	38.4061
405	 DMM03342	 Fluvanna	-78.2586	37.78
2117	 DMM03341	 Fluvanna	-78.257957	37.779133
2993	 DMM14077	 Warren	-78.25684	38.8782
345	 DMM02381	 Madison	-78.25595	38.45011
406	 DMM03343	 Fluvanna	-78.2553	37.781
407	 DMM03344	 Fluvanna	-78.2536	37.779
408	 DMM03345	 Fluvanna	-78.2536	37.7829
342	 DMM02299	 Madison	-78.2535	38.390625
1289	 DMM04699	 Frederick	-78.25325	39.05393
234	 DMM97141	 Warren	-78.2514	38.8734
1288	 DMM04698	 Frederick	-78.25097	39.19924
1290	 DMM04700	 Frederick	-78.25055	39.05136
1916	 DMM20217	 Frederick	-78.249813	39.051845
338	 DMM02297	 Madison	-78.24897	38.44067
299	 DMM02508	 Fluvanna	-78.2483	37.8042
2650	 DMM20003	 Frederick	-78.2461	39.05816
1148	 DMM04320	 Fluvanna	-78.24453	37.73689
1216	 DMM97142	 Warren	-78.24083	38.88305
1262	 DMM04506	 Cumberland	-78.2371	37.6297
3197	 DMM04678	 Frederick	-78.23649	39.19494
856	 DMM04509	 Cumberland	-78.2304	37.64625
1744	 DMM06150	 Fluvanna	-78.23016	37.84251
1774	 DMM06147	 Fluvanna	-78.23016	37.84251
1775	 DMM06148	 Fluvanna	-78.22967	37.84574
861	 DMM04346	 Cumberland	-78.22948	37.62898
1787	 DMM06153	 Louisa	-78.22904	37.84691
1779	 DMM06154	 Fluvanna	-78.2289	37.85878
1745	 DMM06152	 Fluvanna	-78.22882	37.84705
850	 DMM04412	 Cumberland	-78.2288	37.6295
1776	 DMM06149	 Fluvanna	-78.22842	37.84531
1788	 DMM06151	 Louisa	-78.22768	37.84679
2649	 DMM8823	 Frederick	-78.22694	39.09194
1901	 DMM06170	 Fluvanna	-78.22689	37.76167
799	 DMM95108	 Fluvanna	-78.225885	37.760565
200	 DMM02563	 Fluvanna	-78.2257	37.7181
1747	 DMM06158	 Fluvanna	-78.22563	37.85934
354	 DMM02296	 Madison	-78.22513	38.40739
341	 DMM02298	 Madison	-78.22503	38.48416
2981	 DMM14046	 Warren	-78.22488	38.89867
1748	 DMM06155	 Fluvanna	-78.22356	37.85922
1780	 DMM06156	 Fluvanna	-78.22166	37.85874
655	 DMM97145	 Warren	-78.2191	38.8738
1789	 DMM06157	 Louisa	-78.21905	37.86305
1261	 DMM04307	 Cumberland	-78.21761	37.72482
196	 DMM02530	 Fluvanna	-78.2153	37.7662
357	 DMM20056	 Madison	-78.212	38.389
1219	 DMM14050	 Warren	-78.21059	38.89058
2983	 DMM14051	 Warren	-78.21059	38.95581
1218	 DMM97144	 Warren	-78.20778	38.89639
656	 DMM97146	 Warren	-78.20528	38.84861
2648	 DMM03735	 Frederick	-78.2046	39.1064
842	 DMM04803	 Louisa	-78.1998	38.0628
353	 DMM02390	 Rappahannock	-78.19836	38.63034
2984	 DMM14052	 Warren	-78.19594	38.9645
3154	 DMM17021	 Fluvanna	-78.19537	37.87882
859	 DMM04896	 Louisa	-78.19513	38.0632
848	 DMM04897	 Louisa	-78.19458	38.06121
324	 DMM02857	 Fluvanna	-78.19196	37.86961
3011	 DMM14098	 Warren	-78.18871	38.95523
2985	 DMM14053	 Warren	-78.18854	38.95901
446	 DMM03301	 Orange	-78.18618	38.22332
1285	 DMM04695	 Frederick	-78.18416	39.17101
3183	 DMM18034	 Frederick	-78.18266	39.08245
355	 DMM02391	 Rappahannock	-78.17692	38.76325
1151	 DMM04323	 Cumberland	-78.17539	37.68583
3257	 DMM17022	 Fluvanna	-78.17309	37.91826
1591	 DMM051103	 Amelia	-78.17194	37.38212
918	 DMM04890	 Amelia	-78.1718	37.3785
2982	 DMM14047	 Warren	-78.1715	38.88978
199	 DMM02562	 Cumberland	-78.16668	37.74824
1215	 DMM97139	 Warren	-78.16444	38.94722
1902	 DMM06159	 Fluvanna	-78.16207	37.85503
1159	 DMM04972	 Cumberland	-78.1615	37.382
1597	 DMM051113	 Amelia	-78.1613	37.38187
1594	 DMM051112	 Amelia	-78.16073	37.38841
3198	 DMM04679	 Frederick	-78.16036	39.22016
125	 DMM02523	 Fluvanna	-78.1599	37.751
949	 DMM04893	 Amelia	-78.15845	37.38208
3159	 DMM97148	 Louisa	-78.158333	37.980556
1342	 DMM06256	 Orange	-78.15813	38.16827
3254	 DMM02833	 Louisa	-78.15623	37.98046
941	 DMM04894	 Amelia	-78.15488	37.38573
1211	 DMM96124	 Warren	-78.15472	38.91306
1223	 DMM00213	 Warren	-78.1545	38.9125
951	 DMM04895	 Amelia	-78.15412	37.38605
210	 DMM02564	 Cumberland	-78.15334	37.73444
1870	 DMM06255	 Orange	-78.15287	38.16679
198	 DMM02568	 Fluvanna	-78.15282	37.78738
1885	 DMM06172	 Fluvanna	-78.14881	37.78534
182	 DMM02552	 Cumberland	-78.148	37.6918
1152	 DMM04321	 Goochland	-78.1479	37.7488
317	 DMM02518	 Goochland	-78.1475	37.8122
1796	 DMM06160	 Louisa	-78.14536	37.80988
1690	 DMM04637	 Lunenburg	-78.14457	36.93928
319	 DMM02855	 Fluvanna	-78.1442	37.8383
1721	 DMM02558	 Cumberland	-78.1442	37.6953
1900	 DMM06161	 Louisa	-78.14401	37.81048
1281	 DMM04691	 Frederick	-78.1437	39.1907
1214	 DMM97138	 Warren	-78.14361	38.94861
1889	 DMM06173	 Fluvanna	-78.14341	37.78526
1212	 DMM96125	 Warren	-78.141111	38.926944
2651	 DMM18032	 Frederick	-78.14111	39.05126
3181	 DMM18033	 Clarke	-78.14111	39.05126
1908	 DMM06168	 Fluvanna	-78.1411	37.79372
1282	 DMM04692	 Frederick	-78.1406	39.1992
1279	 DMM04689	 Frederick	-78.13806	39.15185
290	 DMM02817	 Fluvanna	-78.13681	37.82166
1869	 DMM06254	 Orange	-78.1345	38.19554
274	 DMM02841	 Goochland	-78.1343	37.8075
3153	 DMM17018	 Fluvanna	-78.13426	37.80257
1028	 DMM04635	 Mecklenburg	-78.13327	36.62173
1217	 DMM97143	 Warren	-78.1323	38.9344
1213	 DMM97137	 Warren	-78.13194	38.92583
1794	 DMM06163	 Louisa	-78.13193	37.82524
1907	 DMM06137	 Fluvanna	-78.13193	37.82524
1793	 DMM06162	 Louisa	-78.13138	37.82663
1791	 DMM06165	 Louisa	-78.13052	37.82543
1280	 DMM04690	 Frederick	-78.13039	39.15049
1792	 DMM06166	 Louisa	-78.13037	37.82637
1790	 DMM06164	 Louisa	-78.13029	37.82533
277	 DMM02844	 Goochland	-78.12872	37.80419
276	 DMM02843	 Goochland	-78.12851	37.80444
1795	 DMM06167	 Louisa	-78.12841	37.82946
280	 DMM02848	 Goochland	-78.128	37.7731
975	 DMM14213	 Nottoway	-78.12695	37.2702
278	 DMM02845	 Goochland	-78.1266	37.7811
275	 DMM02842	 Goochland	-78.1261	37.8076
279	 DMM02847	 Goochland	-78.1259	37.7794
401	 DMM03337	 Goochland	-78.1244	37.7902
1278	 DMM04688	 Frederick	-78.12429	39.14044
791	 DMM02846	 Goochland	-78.12411	37.7847
2165	 DMM08015	 Frederick	-78.12408	39.1136
186	 DMM02547	 Goochland	-78.12384	37.7874
2654	 DMM20216	 Frederick	-78.123804	39.235672
191	 DMM02549	 Goochland	-78.12366	37.78748
1270	 DMM04680	 Frederick	-78.123581	39.235703
535	 DMM03334	 Goochland	-78.1234	37.7848
187	 DMM02548	 Goochland	-78.1232	37.78683
400	 DMM03335	 Goochland	-78.1232	37.78683
465	 DMM03741	 Fauquier	-78.12308	38.8629
288	 DMM02815	 Goochland	-78.12221	37.78845
3150	 DMM17009	 Goochland	-78.11951	37.81454
548	 DMM17020	 Goochland	-78.11922	37.80082
430	 DMM03326	 Fluvanna	-78.1192	37.8382
2164	 DMM08014	 Frederick	-78.11844	39.11617
560	 DMM17006	 Fluvanna	-78.11721	37.82773
1272	 DMM04682	 Frederick	-78.1171	39.20979
1277	 DMM04687	 Frederick	-78.11682	39.1509
3149	 DMM17008	 Goochland	-78.11682	37.81017
3148	 DMM17007	 Goochland	-78.11638	37.80693
298	 DMM02540	 Fluvanna	-78.11629	37.83036
287	 DMM02814	 Goochland	-78.1154	37.808
545	 DMM17013	 Goochland	-78.11413	37.81558
291	 DMM02539	 Fluvanna	-78.11374	37.83039
1598	 DMM15016	 Amelia	-78.11324	37.29711
318	 DMM02856	 Fluvanna	-78.11269	37.80687
466	 DMM03742	 Fauquier	-78.11166	38.87354
1596	 DMM15014	 Amelia	-78.11098	37.34162
3038	 DMM15015	 Amelia	-78.11078	37.32898
1595	 DMM15013	 Amelia	-78.11025	37.3414
1757	 DMM00215	 Warren	-78.1094	38.9547
527	 DMM03325	 Fluvanna	-78.10919	37.84062
840	 DMM04608	 Goochland	-78.109	37.7878
313	 DMM02819	 Goochland	-78.1082	37.81815
431	 DMM03327	 Fluvanna	-78.1078	37.8417
530	 DMM03328	 Fluvanna	-78.10718	37.84255
315	 DMM02820	 Goochland	-78.1062	37.81804
542	 DMM9158	 Goochland	-78.10611	37.84361
1756	 DMM00214	 Warren	-78.10583	38.88528
514	 DMM02863	 Fluvanna	-78.10545	37.84344
325	 DMM02862	 Fluvanna	-78.10513	37.8442
501	 DMM02535	 Fluvanna	-78.10355	37.84465
460	 DMM03737	 Rappahannock	-78.1035	38.7728
559	 DMM16055	 Fluvanna	-78.1034	37.8536
556	 DMM16052	 Fluvanna	-78.10339	37.84457
139	 DMM02536	 Goochland	-78.1021	37.84551
550	 DMM16046	 Fluvanna	-78.10184	37.86567
3142	 DMM16054	 Fluvanna	-78.10171	37.85505
546	 DMM17014	 Goochland	-78.1013	37.81272
1758	 DMM00212	 Fauquier	-78.10083	38.87861
326	 DMM02859	 Fluvanna	-78.1006	37.8618
554	 DMM16050	 Fluvanna	-78.1006	37.84566
557	 DMM16053	 Fluvanna	-78.10003	37.85529
331	 DMM02860	 Fluvanna	-78.0986	37.8655
333	 DMM02861	 Fluvanna	-78.0965	37.864
543	 DMM9159	 Goochland	-78.093	37.8495
566	 DMM99195	 Goochland	-78.09277	37.81777
202	 DMM02570	 Goochland	-78.09241	37.84598
461	 DMM03738	 Rappahannock	-78.0919	38.7652
544	 DMM9160	 Goochland	-78.0907	37.8468
1276	 DMM04686	 Clarke	-78.08968	39.1473
304	 DMM02840	 Goochland	-78.08943	37.76623
302	 DMM02839	 Goochland	-78.08942	37.76623
1860	 DMM06250	 Culpeper	-78.08842	38.46271
301	 DMM02838	 Goochland	-78.08703	37.82301
523	 DMM02837	 Goochland	-78.08628	37.82261
541	 DMM9157	 Goochland	-78.0848	37.8475
1271	 DMM04681	 Frederick	-78.08383	39.21016
1027	 DMM04634	 Mecklenburg	-78.08248	36.79091
552	 DMM16048	 Goochland	-78.08051	37.84886
289	 DMM02816	 Goochland	-78.08	37.843
3226	 DMM20014	 Clarke	-78.0798	39.07337
418	 DMM03329	 Goochland	-78.0795	37.851
553	 DMM16049	 Goochland	-78.072128	37.855637
1601	 DMM15019	 Amelia	-78.06823	37.28832
1348	 DMM04956	 Goochland	-78.0644	37.8627
255	 DMM02824	 Goochland	-78.06051	37.86557
540	 DMM9156	 Goochland	-78.05917	37.865
534	 DMM03332	 Goochland	-78.0589	37.8553
209	 DMM15020	 Amelia	-78.05692	37.42566
565	 DMM98185	 Goochland	-78.05583	37.865
323	 DMM02854	 Goochland	-78.05463	37.87095
532	 DMM03330	 Goochland	-78.0545	37.8564
533	 DMM03331	 Goochland	-78.0545	37.8577
547	 DMM17015	 Goochland	-78.05241	37.85817
212	 DMM02569	 Goochland	-78.05024	37.86871
286	 DMM02507	 Goochland	-78.05	37.87
104	 DMM02554	 Louisa	-78.0458	37.9737
1275	 DMM04685	 Clarke	-78.04376	39.15365
467	 DMM03744	 Fauquier	-78.04372	38.91727
551	 DMM16047	 Goochland	-78.04291	37.8709
499	 DMM02377	 Goochland	-78.04278	37.87361
1754	 DMM03743	 Fauquier	-78.04065	38.9152
138	 DMM02534	 Louisa	-78.0385	37.8757
459	 DMM03736	 Rappahannock	-78.03706	38.73383
320	 DMM00216	 Clarke	-78.03444	39.065
1273	 DMM04683	 Clarke	-78.03115	39.18389
462	 DMM03739	 Fauquier	-78.0255	38.7585
1274	 DMM04684	 Clarke	-78.02001	39.17059
582	 DMM99198	 Culpeper	-78.01472	38.50527
322	 DMM00218	 Clarke	-78.00694	39.09861
421	 DMM03382	 Louisa	-78.00507	38.085129
463	 DMM03740	 Fauquier	-78.0047	38.8306
1139	 DMM02835	 Louisa	-78.00198	37.92652
1015	 DMM04627	 Brunswick	-77.99798	36.8783
1021	 DMM04633	 Brunswick	-77.99796	36.74523
942	 DMM99197	 Culpeper	-77.9974	38.4338
3165	 DMM18006	 Goochland	-77.995702	37.782209
402	 DMM03383	 Louisa	-77.9917	37.9798
2161	 DMM13110	 Louisa	-77.990448	37.930676
413	 DMM03368	 Louisa	-77.9884	37.9998
3171	 DMM18013	 Louisa	-77.98769	37.99364
414	 DMM03369	 Louisa	-77.9851	37.9996
2950	 DMM03600	 Fauquier	-77.98317	38.95475
2262	 DMM08322	 Amelia	-77.9828	37.3568
2259	 DMM08321	 Amelia	-77.9819	37.3577
432	 DMM03354	 Goochland	-77.9808	37.6271
3173	 DMM18017	 Louisa	-77.97305	37.96473
1800	 DMM06205	 Orange	-77.9717	38.3605
43	 DMM08323	 Amelia	-77.9699	37.33538
147	 DMM00220	 Clarke	-77.96861	39.03111
2252	 DMM97147	 Powhatan	-77.96806	37.58611
149	 DMM00222	 Clarke	-77.96722	39.075
148	 DMM00221	 Clarke	-77.96389	39.04
1798	 DMM06203	 Orange	-77.9631	38.30673
146	 DMM00219	 Clarke	-77.96111	39.09139
2338	 DMM08326	 Amelia	-77.96111	37.37638
2339	 DMM08327	 Amelia	-77.96111	37.37638
1592	 DMM14104	 Fauquier	-77.960815	38.746441
2961	 DMM14103	 Fauquier	-77.960815	38.746441
44	 DMM08324	 Amelia	-77.9601	37.3516
1799	 DMM06204	 Orange	-77.95875	38.3126
3174	 DMM18018	 Louisa	-77.95069	37.99495
3231	 DMM20005	 Clarke	-77.94878	39.02559
1801	 DMM06206	 Orange	-77.94146	38.36191
457	 DMM03381	 Goochland	-77.9383	37.8099
2178	 DMM03372	 Louisa	-77.9322	37.9962
404	 DMM03371	 Louisa	-77.9318	37.9636
2168	 DMM08020	 Clarke	-77.92943	39.18559
2171	 DMM18021	 Louisa	-77.92885	37.99763
1797	 DMM06202	 Orange	-77.92835	38.2684
1930	 DMM06100	 Louisa	-77.92455	38.00942
1013	 DMM04625	 Brunswick	-77.92399	36.84316
3175	 DMM18022	 Louisa	-77.92307	37.91003
3172	 DMM18015	 Louisa	-77.92274	37.97092
2170	 DMM18020	 Louisa	-77.92269	37.97789
2856	 DMM13029	 Goochland	-77.920868	37.698864
471	 DMM03356	 Goochland	-77.9186	37.6617
2176	 DMM03370	 Louisa	-77.9186	37.9757
2173	 DMM18023	 Louisa	-77.91726	37.97934
2167	 DMM08016	 Clarke	-77.91683	39.18299
2169	 DMM18019	 Louisa	-77.91562	37.97795
469	 DMM03379	 Louisa	-77.91458	37.86667
2179	 DMM03373	 Louisa	-77.9119	37.9808
1702	 DMM06253	 Orange	-77.91087	38.22355
3164	 DMM18005	 Louisa	-77.91056	37.86934
470	 DMM03380	 Louisa	-77.90972	37.86791
438	 DMM03374	 Louisa	-77.9092	37.983
3167	 DMM18008	 Louisa	-77.90919	37.89513
1864	 DMM06252	 Orange	-77.90912	38.228
1863	 DMM06251	 Orange	-77.9076	38.2309
439	 DMM03375	 Louisa	-77.9071	37.9853
1014	 DMM04626	 Brunswick	-77.90627	36.79427
2172	 DMM08021	 Clarke	-77.9027	39.1716
458	 DMM03378	 Louisa	-77.9003	37.8614
440	 DMM03376	 Louisa	-77.9002	37.9899
2184	 DMM03384	 Louisa	-77.8998	37.8783
3192	 DMM18043	 Goochland	-77.89918	37.74457
3193	 DMM18044	 Goochland	-77.89908	37.71354
1323	 DMM13030	 Goochland	-77.898018	37.693932
897	 DMM041302	 Louisa	-77.89605	38.0041
3166	 DMM18007	 Louisa	-77.892344	37.927259
2166	 DMM18016	 Louisa	-77.89231	37.99897
428	 DMM03355	 Goochland	-77.8895	37.6822
2949	 DMM06207	 Orange	-77.88707	38.29936
896	 DMM041293	 Louisa	-77.8845	38.00766
898	 DMM041252	 Louisa	-77.88405	38.01132
1934	 DMM8826	 Louisa	-77.881944	38.036889
1935	 DMM8949	 Louisa	-77.8761	38.0516
2879	 DMM13106	 Fauquier	-77.872681	38.686244
2344	 DMM08331	 Orange	-77.87071	38.28485
2190	 DMM13028	 Goochland	-77.867378	37.687119
713	 DMM18024	 Powhatan	-77.864625	37.456159
399	 DMM03318	 Louisa	-77.8645	37.921
1861	 DMM15129	 Fauquier	-77.862999	38.782822
2343	 DMM08330	 Orange	-77.86278	38.2807
1708	 DMM96112	 Louisa	-77.859444	38.073889
2287	 DMM99199	 Culpeper	-77.855556	38.511111
1254	 DMM15012	 Culpeper	-77.84991	38.42853
455	 DMM03357	 Goochland	-77.8439	37.7126
456	 DMM03358	 Goochland	-77.8432	37.7282
1858	 DMM15126	 Fauquier	-77.837975	38.824528
2187	 DMM13022	 Goochland	-77.837791	37.740673
2188	 DMM13023	 Goochland	-77.835777	37.744873
1020	 DMM04632	 Brunswick	-77.83373	36.72038
1862	 DMM15130	 Fauquier	-77.82817	38.767482
424	 DMM03365	 Powhatan	-77.82097	37.52688
392	 DMM03347	 Powhatan	-77.8191	37.6009
415	 DMM03319	 Louisa	-77.8191	37.864
393	 DMM03348	 Powhatan	-77.8186	37.6019
1019	 DMM04631	 Brunswick	-77.81818	36.78013
3068	 DMM15127	 Fauquier	-77.817986	38.81987
3069	 DMM15128	 Fauquier	-77.81778	38.8162
2845	 DMM13024	 Goochland	-77.817039	37.740833
1018	 DMM04630	 Brunswick	-77.81433	36.83011
2800	 DMM12208	 Powhatan	-77.813683	37.534122
718	 DMM03611	 Spotsylvania	-77.81092	38.1086
3190	 DMM18040	 Spotsylvania	-77.81087	38.10857
3189	 DMM18039	 Spotsylvania	-77.80995	38.11574
2881	 DMM13108	 Fauquier	-77.807487	38.541203
225	 DMM8827	 Spotsylvania	-77.80667	38.13611
2880	 DMM13107	 Fauquier	-77.804123	38.588589
223	 DMM8831	 Spotsylvania	-77.7975	38.176111
685	 DMM03746	 Loudoun	-77.79729	39.05709
2350	 DMM0902	 Culpeper	-77.795958	38.45508
3176	 DMM18025	 Chesterfield	-77.79188	37.398688
1149	 DMM8824	 Powhatan	-77.7906	37.5447
2351	 DMM0903	 Culpeper	-77.788369	38.459961
2877	 DMM13104	 Fauquier	-77.7835	38.7246
2878	 DMM13105	 Fauquier	-77.782699	38.714302
426	 DMM03364	 Powhatan	-77.7819	37.552
1350	 DMM8928	 Spotsylvania	-77.78167	38.17528
226	 DMM8828	 Spotsylvania	-77.781667	38.175278
1704	 DMM18037	 Spotsylvania	-77.77889	38.08736
1016	 DMM04628	 Brunswick	-77.7661	36.9505
3188	 DMM18038	 Spotsylvania	-77.75922	38.12092
686	 DMM03747	 Loudoun	-77.75077	39.1082
699	 DMM03748	 Loudoun	-77.74895	39.11396
2303	 DMM0901	 Culpeper	-77.748533	38.419785
601	 DMM12102	 Orange	-77.7485	38.35738
368	 DMM17023	 Spotsylvania	-77.7472	38.20773
2341	 DMM08328	 Orange	-77.740505	38.321142
366	 DMM17011	 Spotsylvania	-77.73828	38.2352
2561	 DMM10109	 Orange	-77.737608	38.33057
2562	 DMM10110	 Orange	-77.735883	38.330651
2805	 DMM12115	 Fauquier	-77.735256	38.471933
670	 DMM19008	 Dinwiddie	-77.734208	37.173307
2563	 DMM10111	 Orange	-77.732758	38.333599
615	 DMM8838	 Orange	-77.73167	38.33611
367	 DMM17012	 Spotsylvania	-77.72774	38.24751
2823	 DMM12117	 Orange	-77.72389	38.343012
2799	 DMM12207	 Chesterfield	-77.721275	37.504013
2790	 DMM12111	 Fauquier	-77.720546	38.479565
2774	 DMM12108	 Spotsylvania	-77.719129	38.279675
808	 DMM03788	 Fauquier	-77.71807	38.80022
2352	 DMM0904	 Culpeper	-77.717026	38.389404
743	 DMM03764	 Loudoun	-77.71672	39.31837
1017	 DMM04629	 Dinwiddie	-77.71668	36.97012
